movie_id	user_id	sentiment	review
354	497	0	Comparé à Dr House et Scrubs, je vois vraiment pas ce qui fait de cette série une série si reconnue et congratulée ... L'hopital n'est vraiment prétexte qu'à des rares dialogues médicaux, parmis tous le reste de roucoulage ! A voir quand il y a rien d'autre sur les autres chaînes.
230	3	1	De l'humour tranchant, une intrigue en arrière plan, des personnages tous plus atteints les uns que les autres et le tout rythmé par une B.O géniale. Moi j'en redemande!!
37	12	1	c'est certainement une des series que je prefere si ce n'est LA serie.que ce soit par les histoires de chaque episode qui vont nous faire rire ou pleurer et que ce soit aussi et surtout par ces personnages tel que ling ou neille mais surout john cage et son legendaire ah poke..poke....pokepsiii.c'est la serie la plus barge dont la premiere saison est vraiment bien la saison 2 et 3 signe son apogée puis la 4 vraiment excellente et la 5 certes inferieur aux autres mais quand meme excellente.c'est une serie incontournableeee...
429	41	0	J'ai regardé mon 2ème épisode hier soir ! Après l'un des tout premiers. Et cela n'a pas changé. C'est plat, plein de bons sentiments. Tout s'arrange toujours, bref tout fini toujours en happy end. En deux épisodes en 10 ans, j'ai déjà une surdose !
214	829	1	Exceptionnel!Desperate housewives est la série de cette année 2005 sans aucun doute.On se retrouve dès le 1er épisode complétement attaché aux personnages,qui sont d'ailleurs parfaits dans leurs registres!P'ti soucis,la saison 2 n'arrive qu'au mois d'Octobre...comment faire pour attendre? En résumé,un soap plein d'humour et de suspens très bien géré.Une réalisation parfaite.Une série d'une légéreté apparente qui ne vous laissera pas indifférent.Ne ratez pas ces 4 femmes...
192	17	0	Il suffit de voir la bande-annonce des épisodes pour comprendre à quel point je ne supporte pas le Commissaire Moulin! Malheur à moi lorsqu'il me prend l'idée de voir un film où Yves Rénier fait le doublage ("Vampires" ou "Crocodile Dundee"), je ne vois plus que le doubleur et mon film est gâché!
494	116	0	Entre pseudo-subversif qui se veut source de reflexion et absence de véritable fond et profondeur, on retiendra cette dernière. Regardez plutôt Rome, au moins, c'est instructif.
275	12	1	Excellent drama, un peu dans le genre One tree hill , ou The O.C , les amateurs apprécieront. En revanche la série met pas mal de temps à se mettre en place, mais monte constamment en puissance, aussi je ne regrette pas de m'être un peu forcer à finir la saison 1, car la 2ème est excellente, et la 3ème (que j'ai fini en 1 week-end ) est un chef d'oeuvre.
200	29	0	attendez!! pour une fois que c'est nous qui copions les américains et pas l'inverse...n'allez pas vous plaindre...et pis mince les french ont envie de s'essayer à ce genre de série.....bon c'est vrai que pour la fin c'est nul parce que c'est pas une fin.....mais de là à dire que le jeu des acteurs est nul : non je ne suis pas d'accord!!!
359	17	0	Je trouve que cette série est ennuyeuse , joué par des mauvais acteurs. L'humour est au niveau zéro .
90	29	0	Je vous le dis, ce type de série est pour les filles ou pour les ados et elle est dépassée maintenant par desperate housewifes desormais.
267	2	1	Une vraie descente aux enfers. Tous les acteurs ne sont certes pas très convaincants mais le scénario est assez bien ficelé et ça change du cinéma d'horreur banal. Une fin à couper le souffle. A voir pour les amateurs de Seven.
216	185	0	Je n'accroche pas...Je trouve que c'est la même chose que "Ugly Betty", sauf que j'accroche plus sur la dernière (série américaine)... Les dialogues ne sont pas top et le doublage mal fait. Bref, si vous aimez ce style de série, regardez Ugly Betty !
287	10	0	Alors la nous avons droit a du grand art!! Des acteurs plus plats les uns que les autres, des personnages stéréotypés jusqu'a la moëlle (La gosse de riche insuportable, le beau surfer, la mannekin en dépréssion...), une intrigue inexistante, sans oublier le générique chanté par un individu en pleinne mue, vraiment cette série fait fort!! A conseillé a un publique d'ados prépubert qui on vraiment du temp a perdre.
238	14	1	Tout simplement mythique
650	1116	0	Pauvre France. Je suis en train de visionner la première saison et je suis vraiment étonné par le succès rencontré par cette série en France."Ha ouais qu'est ce qu'il est beau Wenthorth Miller..." Non sans déconner ? Oui quand il est figé et inexpressif, quand il sourit c'est déjà plus çà, on le sent d'un coup bien crétin et puis même pas sexy en caleçon (la scène de l'épisode 12). Enfin bon çà les acteurs dans les séries US soit on s'identifie au perso soit on admire la performance. Ici c'est ni l'un ni l'autre. Alors il reste les autres persos. Le rital pas mal mais çà casse pas des briques, le pédophile un peu surjoué quand même, le gentil black mignon mais sans jeu non plus, le frêre un peu bourrin et droopy à la fois (pas ininterressant), le gardien une vraie tête de con (c'est pas lui qu'on aimera détester),l'infirmière naïve top cliché, le dirlo de la prison ben c'est lui qui s'en sort le mieux mais bon c'est Stacy Keach (un vrai acteur quoi), le fils ouais çà passe on l'a peut être vu dans 24 où il ne dépareillerait pas (y a tjs des jeunes mecs comme çà dans 24), veronica l'avocate, la journaliste où je sais pas quoi je ne sais plus. Son intrigue et ses motivations sont tellement bidons que je décroche un peu lors de ses scènes parce que : oui elle découvre que le frêre du bel âtre va être exécuter parce qu'il s'est fait piéger dans le cadre d'un méga complot gouvernemental orchestré par la vice présidente des Etats Unis. Mwarff, fallait oser. Alors voilà quoi c'est complétement irréaliste au lieu d'être surréel, c'est téléphoné, c'est du cabotinage scénaristique, on accroche à des détails mais pas sur le fond en fait on s'en fou. On aime le côté Mc Gyver des bricolages effectué par le héros, son tatoo (çà c'est le gros truc accrocheur du début de saison),et les fins d'épisodes parce qu'on sait qu'on va se dire merde c'est complètement con mais je veux savoir la suite.Voilà au secours. En espérant que les fans de Prison Beurk ait envie de découvrir OZ.
135	5	0	J'ai vu le pilote et j'ai arrêté là. Contrairement à ce que certains pourraient imaginer, il s'agit d'une série BRITANNIQUE et non américaine ! Vous me direz quelle différence ? Et bien c'est comme la différence entre un doublage français et un doublage québécois... Les britanniques pompent lamentablement leurs grands cousin américains pour tenter de combler l'absence chronique de talent, d'acteurs charismatiques, de scénario élaborés et de mise en scène originales. On comprends aisément, qu'ils suivent le chemin des navrants téléfilms allemands : image laide, acteurs qui font la tronche tout le temps (on sait bien que le climat y est pour beaucoup mais quand même !), scénario ras des pâquerettes. Les auteurs de la série n'arrivent pas à créer un quelconque intérêt, que se soit avec une énième histoire de famille qui décide de repartir de zéro, des personnages névrosés ou pseudo-énigmatiques, des rebondissements inexistants, un peu de violence et de sexe gratuit, on finira par des acteurs au jeu inexistant et personnages fades et désespérément inattachants. Honnêtement, cette série (et d'autres) donne l'impression que leurs créateurs ne regardent jamais la tv et ne vont jamais au cinéma (ou alors pas depuis ces 20 dernières années). À mettre en bruit de fond pendant son repassage (et encore). Préférez regarder Desperate Housewives, vous éviterez de faire la sieste l'après-midi !
466	12	0	"La Légende des 3 Clefs" est une série vraiment décevante de la part de M6 !! A la base le thème sur les Templiers est super intéressant mais cette histoire est absolument dénuée de sens !! Tout est faux et il n'y a rien de plausible !! Le scénario est complètement confus et embrouillé. De la part des acteurs, on pouvait espérer une meilleure prestation, Julie Gayet et Thierry Neuvic, tout comme les enfants, ne sont pas assez convaincants... Bref, une saga sur un bon sujet : Les Templiers mais gachée par un manque de crédibilité !!
37	79	1	C'est vrai que cette série est drôle, les personnages attachants, on rit, on pleure, il en manque des séries comme ca, mais les saisons dernières, j'ai été tellement déçue que je ne peux plus mettre 4 étoiles... Je trouve que ca a perdu de son rythme et de son charme, et c'est dommage!
370	15	0	J'ai aimé étant enfant, j'ai eu le malheur de revoir étant adulte, je suis adulte aujourd'hui... Désolé pour toi Hercule ^^
339	3	1	La note peut paraitre bien superieur au produit, mais si on prend en compte l'esprit tres décalé j'estime que ca les vaux. Mais je vous previens ce style est dur a adhérer;la première fois que vous verrez un episode, vous vous direz: c'est quoi ce bordel, c'est carrement un mélange de n'importe quoi. Et ce n'est pas faux, on aurait tendance a le classé dans la catégorie "j'veux voir de la baston et du cul bien con" pour ça vous en aurez. Seulement voila, si on prend la peine de s'étaler, le concept permet une interessante approche de l'esprit humaine; Les personnages n'ont qu'aucun lien viennent de tout bord et sont confronté au chaos, ce qui meurt sont remplacer tandis que les survivants évolue de façon différente selon leur propre nature ou les personnes qu'ils cotoient. Pour ceux qui trouvent l'anime trop court pas assez dévellopé, sachez qu'il ne réprésente que les 8 premiers tomes d'un manga toujours en prodcution et comptant a ce jour 23 volumes.
229	43	0	Et moi qui était pressée de retrouver Courtnez COX dans une nouvelle série...Mais pas aussi nulle ! Je mets une étoile car j'aime bien Courtney, mais c'est tout...
650	905	1	Cette série apporte beaucoup de fraîcheur et de nouveauté dans le monde actuel des séries que l'on croit si bien. Cette série allie à la fois un univers palpitant (carcéral mais vous vous en doutez) et des caractères indépendants. Le tout est plus haletant que 24h et plus divertissant. Sans aucun doute LA prochaine série en France.
577	316	0	J'étais extrêmement réticente, je craignais que la série soit vulgaire, sexiste... J'ai un jour accroché à la première saison, j'avais fini par trouver qu'au delà des apparences il y avait une forte volonté de critique. Mais j'pense pas aller plus loin, ça finit par être trop n'importe quoi pour moi. Je lui laisse une étoile pour quelques bonnes choses, et notamment pour le personnage de Sean McNamara. Je ne pourrai pas faire plus.
295	3	0	Je trouve ça très très nul . Le thème de la série ne me séduit pas du tout .
216	295	0	Série complétement nulle sans aucun intéret quant aux acteurs je ne sais pas ou ils les ont pêché surtout le père de lisa!!!La chanson est pourrie.Série à ne jamais regarder!!
128	97	0	Je vien de regarder les 12 épisode et franchement je ne trouve pas cette série extraordinaire elle est un peu soulante à la longue il n'ya pas vraiment de rebondissement on sait déjà à quoi s'attendre. Donc passer votre chemin devant cette série qui à mon sens fait beaucoup de bruit pour rien. Regarder plutôt les series HBO comme OZ, Les Sopranos ou six feet under, ses series sont des bombes surtout OZ.
650	714	1	Une série prenante qui démarre sur les chapeaux de roue, le suspense est haletant, sans oublier la présence d'acteurs de qualité comme Dominic Purcell déjà magistral dans John Doe, le tout dans un univers carcéral inédit.
487	1252	0	Cette série est tout simplement inintéressante. Toutes les idées ont déjà été développées dans d'autres téléfilms/séries et rien ne mérite le détour. On dirait une vaste opération commerciale un peu à côté de la plaque.
214	175	1	Nos chères femmes au foyer deséspérées! Quel casting, mais quel casting! Des actrices toutes aussi convaincantes les unes que les autres! Tout est bien mené dans la série: tout. L'humour est toujours présent, même en cas de meurtre! Les histoires sont simples à comprendre, les conflits fréquents... Desperate Housewives, c'est gé-nial !
210	6	1	Gary Obson, l'un des personnages de série télé les plus attachants. Toute la force de cette série vient de lui, et lui seul! J'ai hâte de tous les revoir...
229	1	1	serie excellente. certaines scenes trash sont appetissantes pour les yeux et le deroulement de l'histoire.
297	38	1	Une série comme on en fait plus. Des personnages humains servis par des acteurs excellents dont les vies sentimentales ne sont pas étalées. Une série policière réaliste aux thèmes politiques qui bouleversent les tabous d'une Amérique post-11 septembre sans pour autant faire de morale.
157	253	0	Une 8 saison résolument ensorcellante qui prouve qu'après une saison 7 décevante et une baisse inquiétante d'audience, Charmed a su trouver du renouveau. J'ai vu la saison inédite qui vient de se terminer en anglais et on n'est pas au bout de nos surprises. Les "charmed ones" devront trouver la force et le courage nécessaire pour un combat comme elles n'en ont jamais connu (on s'en doute : la série finit par du jamais vu !). Un démon pire que la source ou pire que Zankou ? Non ! Les scénaristes ont trouvé beaucoup plus fin et plus intelligent mais je vous laisse la surprise. La saison, de loin la meilleure avec Paige, doit sûrement son intérêt au personnage de Billie et à la nouvelle vie qu'essayent d'avoir les 3 soeurs. Humour, magie, autodérision, parodie, actions, histoires de coeur, actrices bien habillées et belles !!! Que demander de mieux ! Le "season finale" est génialissime !!!! Allez courage, plus que quelques mois à attendre.
216	296	0	Que dire de plus à part que cette série est un chef-d'oeuvre. Un chef-d'oeuvre, oui, mais en matière de ridicule et de niaiseries! Les pseudo-acteurs sont tous plus mauvais les uns que les autres et pas un seul d'entre eux n'arrive à se rendre crédible que ce soit par ses attitudes, ou même ses paroles. Quant à Lisa et ce vieux cliché du pauvre petit canard qui vit dans un monde magnifique et flamboyant de couleurs mais qui ne ressemble pas aux autres... sans commentaires. A vouloir trop insister à rendre le personnage de Lisa différent, ce dernier en devient haïssable tellement la caricature a été forçée. Cette série n'a finalement aucun autre intêret que d'avoir à patienter 700 épisodes de 20 minutes pour savoir si Lisa et David vont finir par se marier, GENIAL! Merci monsieur le réalisateur pour cette série sans cesse enivrante par son degré de bêtise, mais notez tout de même que "La Belle et la Bête" existe déjà!
365	50	1	Une très bonne série qui m'a beaucoup et agréablement marquée, rien à voir avec d'autres séries débiles pour ados ! Mon seul regret: que les histoires s'essoufflent sur la fin et que les personnages n'aient plus autant de caractère que ceux des premières saisons.
519	113	0	Choqué.. Voilà le premier mot qui me vient à l'esprit. Après un premier épisode plutôt encourageant, voilà un deuxième pro-peine de mort qui m'a énormément gêné. En quoi le fait que la série soit américaine excuse les propos tenus ?? Depuis quand doit-on supporter les discours idiots, pour ces raisons ? Le traitement de la peine de mort dans cette série est si direct et détaché qu'on ne peut que bondir si l'on est opposé à cette idée. Alors voilà, c'est peut-être une réaction un peu impulsive, mais ce deuxième épisode sera mon dernier.
22	26	0	Trop démodé maintenant, dommage.
79	9	1	Enfin de la S.F. adulte sans techno-blabla et avec un scénario complexe et prenant! Un coté vraiment dramatique qui change de la S.F. boyscout! Ici ce qui compte, c'est l'eau, la nourriture, l'énergie,... Mais aussi les problèmes politiques et sociaux! Sans compter sur les cylons: qui sont-ils, que veulent-ils? Les 2 derniers épisodes de la saison 3 sont à couper littéralement le souffle et se termine sur la reprise d'un titre de Bob Dylan absolument jouissif! A voir absolument du premier au dernier épisode!
139	23	1	A la croisée des univers de Lynch et de Burton; cette série est un vrai petit bijou qui s'est, hélas arrêtée à la seconde saison. L'histoire prend place dans l'Amérique des années 30 et suit les pérégrinations d'une troupe de forains tous plus étranges les uns que les autres. La frontière entre le Bien et le Mal est ténue; et si l'intrigue prend un peu de temps à se mettre en place, on ne peut qu'être séduit par l'atmosphère incomparable de "Carnivàle" et la perfection de son casting.
619	42	0	Je n'ai jamais vu une série aussi nulle! Une série sans couleurs! Une série fade! Une copie d'Un Dos Tres (enfin ils ont essayé)! Je suis vraiment contente que la série soit arrétée. Une série sans intérêt.
424	75	0	ce spinn-off de friends est decevant,un humour degradant,aucune originalité et des situations ennuyante.
304	87	0	Un seul mot: ennuyeux. Cette série est vraiment très ennuyeuse, ça fait plus de 30 ans que c'est le même refrain, les mêmes histoires. Les acteurs jouent très mal et on dirait des marionnettes : au fil des années ils n'ont pas évolué professionnellement parlant (et ils n'ont pas changé de tête, ça perturbe!). Si vous vous absentez pendant plusieurs mois lorsque vous recommencerez à regarder vous aurez l'impression de ne rien avoir raté du tout. Les histoires sont longues et sans intérêt.
216	191	0	 hesitant a mettre 1 etoile car j'avou cette serie est mieux qu'un somnifére^^
395	2	1	Très bonne série que je regardais en famille, chaque épisode était varié car à chaque fois de nouveaux personnages vivaient de nouvelles aventures sur L'Ile Fantastique. Les gens participaient en fait à une sorte de jeux de rôle de luxe. Très agréable à voir.
274	34	0	Serie ennuyeuse ,les acteurs sont moyens et ont aucun charisme,en plus le scenario est digne d'un film d'extraterrestre.
564	12	1	Série géniale! Du drame, du rire (grâce à des personnage comme Carlos ou bien entendu Bosco) et surtout de l'action! Ces ingrédients font de cette série la meilleure du genre... pour moi!
79	168	0	C'est vraiment super nul, pitié achevez moi !!. Comment on peut sortir des phrases aussi élogieuses sur cette série. J'ai pourtant essayé de regarder plusieurs épisodes pour ne pas limiter ma critique et en espérant un soupçon d'intérêt mais rien y fait, rien que la façon de filmer, ça m'a donné le vertige. Les personnages sont d'un ennui, quel intérêt de vouloir sauver des vies si on peut même pas décrocher un sourire, bref A EVITER à tout prix si vous voulez pas être dégouté de la SF.
570	48	1	New York Unité spéciale est une excellente série. Le premier dérivé de la série : New York police judiciaire se démarque de ce dernier par une ambiance largement plus noire, sordide et lugubre, la nature des crimes étant souvent particulièrement atroce. Elle s'en démarque également par la volonté d'insister non pas seulement sur le crime en lui-même, mais également sur les conséquences qui peuvent être particulièrement lourdes sur les victimes ou leurs proches, (quand ces dernières n'ont pas la chance d'y survivre) montrant bien de cette façon que même s'il n'y a pas meurtre, les crimes sexuels laissent des traces indélébiles sur les victimes. Et enfin, Unité spéciale possède, je pense, une dimension plus humaine, ne se résumant pas seulement à des tractations d'avocats, des interprétations de la loi qui foisonnent dans Police judiciaire : les inspecteurs Benson et Stabler (les 2 héros principaux de la série) sont touchés personnellement par les affaires (Olivia Benson est une enfant du viol) : cette implication personnelle peut parfois troubler leur jugement, les faire se remettre en question, aller à l'encontre du protocole (comme par exemple quand Stabler s'interroge sur la moralité de mener une enquête sur le meurtrier d'un pédophile qui à enlevé, violé et torturé une petite fille, et qui selon lui, à bien mérité d'être assassiné comme un animal, ou quand Benson se dressera contre le règlement et se battra seule contre tous pour prouver qu'un enfant est victime de maltraitance). Seulement, il reste un élément commun aux 2 séries : le système judiciaire et ses failles. En effet, il arrive parfois qu'un criminel profite des failles du système pour pouvoir échapper à toute représailles judiciaires, et la nature des crimes évoqués dans ce dérivé rend de façon encore plus évidente le grotesque des défaillances qui existent dans le système judiciaire et pénal. Une série qui fait réfléchir, en plus d'avoir un atout charme de premier plan : Mariska Hargitay ! !
327	597	0	Encore une série pour ados capricieux se cherchant toujours des problèmes! Cette série est véritablement banale et ennuyeuse. Encore un programme sans intérêt et à l'eau de rose...
140	1	0	Carla Rubens, véritable cyanure du lundi soir, aura eu le mérité de ne pas trop nous envahir. Alexandra Vandernoot, qui croyait se faire une carrière à la Navarro, à dû tomber de haut. Cela dit, quand on sort d'une série comme "Highlander" faut pas s'attendre à grand chose ma belle. Je mets zéro, non pas parce que je ne t'aimes pas, mais parce que je te hais toi et ta série qui à l'odeur d'une bonne diarhée.
279	11	1	Cette série est pour moi un vrai chef-d'oeuvre, grâce à la qualité des images (chaque plan est un splendide patchwork de couleurs), le suspense qui naît immédiatement dès la première image grâce à un scénario tortueux bourré d'hypothèses 'évolutives', le charisme des personnages principaux (David Caruso par exemple, grâce à la qualité du doublage en français => ça ne donne pas du tout la même chose en bande son originale). La psychologie des personnages joue un grand rôle dans la qualité de l'intrigue, ce qui pour moi est vraiment l'élément de base d'un bon divertissement...
309	8	1	La série qui m'a fait tomber amoureux du personnage, les effets spéciaux sont réussis et l'impression de vitesse rend bien à l'ecran, une série qui n'a malheureusement pas marché mais qui mérite d'être vue !!
5	330	1	C'est de loin, à mon goût, la meilleure série du moment. J'ai pourtant bien essayé de suivre "Lost" ou d'autres séries, mais rien n'arrive à la cheville de 24 Heures. Ceci est sûrement dû à ses scénarii qui tiennent en haleine, son héros charismatique, ses rebondissements, bref, à tout les détails qui la rendent addictive.
432	19	0	Véronique Genest plus stoïque que jamais (même dans sa pub pour le jambon elle est plus expressive) et des sidekicks assez pathétiques, cloisonnés pendant des années aux mêmes rôles! J'aimais bien les deux filles de Julie Lescaut, dommage qu'elles ne soient pas sorties de là avant, pour se lancer dans le cinéma...
506	203	1	Voici une série très marrante avec des parents complètement à côté de la plaque et des enfants aussi turbulents les uns que les autres.
372	674	0	Je ne m'attarderai pas sur ma critique. Juste pour dire que cette série est absolument bidon. On la dit culte et incroyable? Bah, faut m'expliquer ...je me suis ennuyé à mort devant cet amas de scènes bidons et pathétiques, cette surenchère de personnages aux pouvoirs surnaturels et qui n'ont aucun charisme (le japonais me donne en vie de lui mettre une à chaque fois qu'il grimace). Trop de d'action tue l'action. Et laissez moi rire : les "heros" du monde ? Ya que des américains !!!! Ah oui 1 japonais et 1 indien, mais ils parlent anglais. Super les scénaristes, ils se sont pas cassé la nénette au niveau des barrières linguistiques. Nan, franchement, c'est incompréhensible un tel succès. On n'y croit pas une seconde... Next =>
244	294	1	Une bonne série TV, je l'ai suivie du début a la fin, mais le fait que les épisodes ne se suivent pas forcement et le fait que cette série ne dégage pas de charme particulier font que je ne met que 3 étoiles. Les épisodes sont toujours pareils : 1) On découvre le futur patient 2) Le Dr House fait ses consultations 3) On soigne le patient mais bien sur, le traitement choisi ne convient pas. Complications a chaque fois, etc. 4) Le Dr House, grace a la personne qu'il a consulté aupravant, trouve la solution a l'énigme. 5) Le patient est sauvé Un peu dommage. Série a regarder néanmoins, pour le personnage du Dr House
44	76	0	cette serie, malgre l'abondance de la science fiction par laquelle elle se distingue ainsi que les roles mal joués par les acteurs, reste une serie decevante. personnellement je trouve que la serie originale " Buffy " est tellement mauvaise que ne peut pas creer un spin off.
372	650	0	Prenez Lost, enlevez l'audace du scénario, l'exotisme et le mystère, en plus de la maîtrise de la réalisation et de l'interprétation. Il reste Heroes. Pas vraiment mauvaise, la série est tout de même sans saveur, ce qui vu la concurrence est fort regrettable. Personnages stéréotypés, certaines histoires sans intérêt (la streap-teaseuse du net). Les pouvoirs ne sont même pas bien exploités, en particulier lors du combat final tellement décevant. J'imagine que sa simplicité explique son succès, là où Lost a le courage de perdre les spectateurs devant une intrigue qui continue à s'étoffer après 3 saisons... dispensable.
388	22	0	Et voilà encore un vrai navet en matière de série française! Ca ressemble ni a Grey's Anatomy, ni à Urgences. Ca ressemble à rien du tout! Pas d'humour, les acteurs sont pourris et je parle pas des dialogues... C'est désespérant. Vous croyez, un jour, qu'on va enfin avoir une série française digne des américaines? Prenez un gros gros navet américain, il sera toujours meileur qu'une série française...
333	22	1	Tout simplement mon manga/anime préféré! Tout y est: humour, angoisse, rires, pleurs, perso géniaux, dessins sublimes, scénario grandiose !!! la fin est peut-être un peu trop triste et le film en dessous de mes espérances... Mais sinon c'est GENIALLLLLLLLEUUUHHHHHH
10	197	0	Bonne idée de départ, mais pas du tout bien exploitée. Et il y avait de quoi faire! Ca manque pourtant cruellement de rebondissement, les idées scénaristiques sont bidons, les acteurs sont médiocres et ne font passer aucune émotion et les dialogues ne sont pas intéressants du tout. Bref, j'ai essayé mais je n'arrive pas à accrocher et j'ai arrêté avant la fin de la 1ère saison... Il y a tellement d'autres séries mieux que ça.
182	6	1	J'ai mis quatres étoiles en souvenir du bon vieux temps où mon frère et moi, on regardait cette série tous les matins. Notre épisode préféré que je ne me lasse pas de regarder en boucle est celui des rockstars quand Gary "Trash" chante sa chanson avec les bagages!!!
216	195	0	Mais c'est tellement nul ! Comment ça se fait que cette série soit 2° dans le top des MEILLEURES séries ? C'est interminable et nul à pleurer !
487	644	1	Je trouve cette série hors du commun, pour changer de l'eau de rose ou des conneries totales, là c'est une histoire de solidarité et c'est une histoire sans fin pour l'instant, tout le monde attend avec hâte la deuxième saison, pour savoir ce qui se cache dans cette trappe, en tout cas chapeau aux acteurs.
650	978	1	Saison 1 : une très bonne série carcérale, bien emmenée et à couper le souffler. Saison 2 : un road show surdes fugitifs recherchés par tous. Toujours bien. Prison Break se démarque par son intensité m^me si cette série est bien plus simpliste que d'autres shows type 24 heurs chrono. De bons moments en perspective.
583	26	0	cette serie est bidon de l'humour deja vu a chaque scene sentimentales il y a une petite musique douce c vraiment nul .
25	2	1	Excellent ! Une longue et belle histoire, le créateur faisait passer dans son personnage un message d'espoir et de liberté pour le futur. Et malheuresement, incroyable que cela puisse paraître, plus je le regarde et plus je déplore que l'Homme devient comme ils sont dans la série, cupide et sans humanité, envahit par la socièté de conssomation ! Enfin, comme il le dit, il faut que la jeunesse reprênne les choses en main ;) ! On n'en fait plus des dessins animés comme ça, snif ! Une fantastique aventure sur fond de philosophie et d'humour ! Ca vaut bien les quatre étoiles ! ^^
41	18	0	Amours deboires et futilités: ce titre convient beaucoup mieux...
70	1	1	J'adore cette série ! Une vraie petite merveille, qui fait chaud au coeur ! Cocorico, une série faite en France, avec peu de moyens, c'est vrai, mais des tonnes d'idées ! Je me suis bien marré à regarder les dix premiers épisodes, et j'attends maintenant la suite avec impatience. Eh, dites, les Créateurs, c'est pour quand la deuxième saison ?
633	145	1	Une très bonne série diffusé sur france 3 à 20h20 depuis août 2004 . un feuilleton avec de bons comédiens,de bons scénarios , avec des décors magnifiques. Une réalisation parfaite. Félicitations !!!
424	85	0	Je trouve cette série ridicule!!!!!!!!! Elle n'arrive même pas à la cheville de Friends! Moi, j'ai une amie qui habite au USA et Joey passe à la même heure que passait Friends, c'est un scandale!! A quand la prochaine saison de Friends? J'avoue que c'est quand même mieux qu'un dos tres mais ça ne sera jamais aussi bon que Friends. Il n'y a aucun scénarii construits. Ma petite soeur de 6 ans et demi pourrait en faire avec plus de rebondissements, c'est grave, NON?
242	6	0	Bof bof... Une série qui sent désespérément le réchauffé, le déjà-vu, série vaguement inspirée par Buffy, Charmed and Co. Pourtant je me suis accroché en espérant que la série décolle par la suite, mais 12 épisodes plus tard, rien de plus. Disons que la mise en scène est transparente, dénuée de toute originalité et d'une rare platitude. Le scénario ne relève pas davantage, prévisible, répétitif et manquant cruellement d'inspiration. Le casting ne sauve guère l'entreprise : Dresden se prends au sérieux malgré le côté minable et très cheap de la série, Valérie Cruz est jolie mais son personnage demeure inexploité. N'oublions pas les deux seconds rôles des plus translucides : entre le professeur anglais caricaturalement british, et le black au visage lisse qui joue le mec supérieur et condescendant... Pas non plus de second degré, j'aurais pourtant bien aimé. Les fx enfonce Dresden dans la série B : pas d'images de synthèses de plus de 30 seconde, ou alors des effets ringards repris de Ma Sorcière Bien-aimée...
97	11	1	Fantastique série. Humour so british. Les épisodes sont courts mais très efficaces. Quel dommage que France 4 ne les diffuse plus...
45	3	1	Tout a été dit sur cette série... En relisant les noms des personnages, le sourire me revient aux lèvres en pensant à la frénésie avec laquelle je suivais cette série, à l'époque sur canal jimmy... Série tendre et magnifique, tout en finesse et en douceur, menée par une Claire Danes attachante, vivant une crise identitaire profonde au moment de l'adolescence. Avec réalisme cette série raconte les moments intimes de sa vie, et parfois les décrypte avec la voix off de Claire Danes. Cette série a la même douceur et tendresse que Once and Again (des mêmes producteurs)... A revoir et à montrer à tous...
584	7	1	Une nounou d'enfer !! Quelle série ! Indémodable, pleine d'humour avec un petit coté romantique, on ne s'en lasse pas. Personnellement, j'ai grandi avec, j'ai du voir cette série dans son intégralité au moins 5 fois et je me surprend encore à me marrer devant le jeu du chat et de la souris entre CC et Niles, mais aussi devant les gaffes de Miss Fine et je ressens toujours la même emotion au dénouement de la série ^^ Pour fair court, j'adore et continuerai à adorer !
689	145	0	J'ai vraiment honte de cette série le peu que j'ai regardé tout est pompé sur les Experts comme d'habitude rien de nouveau tout est copié sur un grand succès. A quand un peu d'imagination!!!!!
10	127	1	C'est une très bonne série certes. Mais je la trouve un peu brouillon. A dire vrai j'avais jeté un coup d'oeil pour voir le rôle que tenait Karina Lombard dans la saison 3 puis finalement j'ai regardé la série du début. Mais j'ai pas tellement aimé, il y a trop de personnages bien que le thème principal de la série soit très bien. C'est dommage mais je regarderais la saison 4 que je n'ai pas encore vu quand même ^^. C'est assez sympa ^^
372	683	0	Je ne comprend pas comment cette série a pu obtenir 450 votes "4 étoiles" . Cette série est d'un ennui mortel, j'ai regarder les premier épisodes et je n'ai pas du tout accrocher, l'histoire est assez bébéte. Il y a des méchant et des gentils et des pouvoirs surnaturels. La plupart des personnages n'utilisent pas ou pratiquement pas leurs pouvoirs, franchement si je pouvait voler, j'utiliserais ce don. Le pire est l'attitude des personnages ils se prennet tous trés au sérieux.
577	122	1	Je dois avant tout plaider coupable, j'ai commencé à regarder cette série uniquement pour le sublimissime Julian McMahon. Je l'avais vu avant dans Charmed et à l'idée de le revoir, je me suis plongé dans cette nouvelle série dès sa première programmation. Et là, je n'ai pas été déçu! C'est sans conteste la meilleure série du moment, tout y est, sexe, drogue, meurtre et rock and roll! Les scénarii sont inventifs, bourrés d'humour souvent noir et toujours surprenants. Tous les acteurs sont géniaux mêmes les acteurs secondaires! Je connais déjà l'identité du découpeur mais j'ai hâte de découvrir l'épisode de la révélation ainsi que la quatrième saison!
277	206	1	Serie tres originale et qui donne envie de pratiquer ce metier ... les acteurs n'en font jamais trop et leurs histoire personnel n'est pas le centre de cette serie d'un nouveau genre ... bonne continuation a celle-ci. signé un fan
